run_id,thickness_cm,w_regolith,incident_energy_mev,target_dose_sv_per_particle,target_secondary_neutrons,target_secondary_gammas,transmission_probability,target_secondary_protons,target_secondary_pions,target_secondary_light_ions,sem_dose,sem_neutrons,rel_sem_dose,rel_sem_neutrons,p_nuclear_interaction,mean_neutrons_given_interaction,log_mean_dose,log_std_dose,n_events,target_dose_sv_per_particle_shrunk,target_dose_sv_per_particle_shrunk_sem,target_dose_sv_per_particle_gp_only,target_secondary_neutrons_shrunk,target_secondary_neutrons_shrunk_sem,target_secondary_neutrons_gp_only
31,11.907110468556434,0.2812592943583976,504.3586049645101,6.259490496278e-14,0.1709,0.3303,0.8613,0.1301,0.0052,0.0002,3.762918648705181e-16,0.007264612615938,0.0060115414360684,0.042507973176934,0.0905,1.8883977900552489,-30.575355274077108,0.7987307169340206,10000,6.262360475261542e-14,8.948817961042182e-16,6.266590711958028e-14,0.169237221679289,0.005563351752527815,0.16687903198631943
32,4.0952897489681686,0.0951590967043191,52.21123765684881,2.0866821036169002e-17,0.0061,0.0333,0.0,0.0,0.0,0.0,2.668099343951745e-18,0.0012753202124033,0.1278632398929889,0.2090688872792306,0.0037,1.648648648648649,-35.64498594905131,1.92900200441696,10000,0.0,8.568727691499e-16,-1.0235343291869032e-15,0.006052177810648224,0.0012617556741221568,0.0038398905706368835
33,9.251022288464204,0.0135759956776697,83.67593728169197,4.63189046972088e-17,0.0107,0.0637,0.0,0.0,0.0,0.0,5.519793750884877e-18,0.0017489588004548,0.1191693496849355,0.1634540935004559,0.0068,1.5735294117647058,-35.908440315058485,2.3331597463954616,10000,0.0,8.580879644043772e-16,-2.463747210330181e-16,0.010725799652305737,0.0017163893620322638,0.011399223259274727
34,4.264185213693044,0.6729477176905709,32.09537824263906,6.166505133e-18,0.0003,0.0128,0.0,0.0,0.0,0.0,1.1918103992659886e-18,0.0002235978524046,0.1932716139143427,0.7453261746820798,0.0002,1.5,-35.88654671617638,1.706303223837647,10000,5.794418326239951e-17,8.634057040941861e-16,1.5781224036098796e-16,0.0003000579725938493,0.0002235268887722861,0.0003913468234339468
35,2.8133090249011827,0.1407236312989995,452.33012951355954,6.259283367400999e-14,0.0529,0.0966,0.971,0.0347,0.0009,0.0006,3.420924229244718e-16,0.0037804216906075,0.0054653608543451,0.0714635480266073,0.0286,1.8496503496503496,-30.50336819577165,0.4540318452984908,10000,6.249210520502877e-14,9.029028534327407e-16,6.231018342804099e-14,0.052420562318827676,0.0034672537909819557,0.04988118375807471
36,1.615100351019901,0.6421787855482795,4084.025521928997,8.474206222659999e-14,0.1209,0.2243,0.9666,0.0594,0.0312,0.0032,1.0849077609596194e-15,0.0068083003969735,0.0128024706084987,0.0563134855001943,0.0505,2.394059405940594,-30.56479058477688,0.8401127025906362,10000,8.512909346146797e-14,1.1118500118952585e-15,8.545986452230467e-14,0.11589765595814427,0.005425066847207233,0.10719719589472074
37,9.594111275261913,0.1883905535753963,11.717678037034334,2.0041799999999998e-20,0.0,0.0002,0.0,0.0,0.0,0.0,2.0041799999999998e-20,0.0,1.0,,0.0,0.0,-36.14612648835644,,10000,1.6193619862650475e-17,8.608260045759098e-16,4.629787354450624e-17,0.0,1e-15,-0.0004134592709074125
38,13.103683454025902,0.4116669133340901,88.40624833144463,5.06281608083653e-17,0.01,0.0617,0.0,0.0,0.0,0.0,6.184144943081482e-18,0.0014866812106508,0.1221483230743723,0.1486681210650827,0.0067,1.492537313432836,-35.799838961277494,2.335864984036809,10000,2.0166953226274317e-17,8.524885862907485e-16,-3.0372500786077885e-17,0.009934743795861666,0.0014651495529496292,0.007730717355879602
39,6.901285012411124,0.4636650232481049,4599.868139588928,1.0147324999434999e-13,0.3818,0.7858,0.8902,0.1612,0.111,0.006,1.2826700683157737e-15,0.0133977918360679,0.0126404748875904,0.0350911258147405,0.1294,2.9505409582689337,-30.445477128148347,0.9357442124426718,10000,1.0138834191839038e-13,1.1523617927195993e-15,1.0133484689837336e-13,0.370799137113016,0.00725056742668379,0.36624290199249465
40,6.930548418956815,0.3207634049192744,436.3461127605575,6.456056028471813e-14,0.1022,0.2086,0.9204,0.0822,0.0019,0.0009,3.4109551631112403e-16,0.0056585084493872,0.0052833419475738,0.0553670102679772,0.0542,1.8856088560885609,-30.494588800579315,0.6730400451096233,10000,6.450147845451698e-14,8.889950579510615e-16,6.441118731291501e-14,0.10272954163949663,0.004731105582491236,0.10395969015780508
41,5.737452464246407,0.3051805800521977,207.4970937953773,8.663865648679e-14,0.0661,0.1363,0.9338,0.0512,0.0,0.0002,1.871308100490056e-16,0.0043445329434416,0.0021598997218699,0.0657266708538825,0.0378,1.7486772486772486,-30.14636204968689,0.6242801324068754,10000,8.719435287231315e-14,8.642771097964938e-16,8.809853132298363e-14,0.0662342557452469,0.003881101278731648,0.06676475861049534
42,12.010254628684894,0.3629992220451958,503.26090478368,6.29801727606334e-14,0.1857,0.353,0.8472,0.1393,0.0055,0.0008,3.7799020106203724e-16,0.0073883022204678,0.0060017333153189,0.0397862262814639,0.0991,1.8738647830474269,-30.565610362974244,0.7774932074569536,10000,6.283094005526641e-14,8.95086350915055e-16,6.261160939880419e-14,0.18318054544706874,0.0056156870071149365,0.1797337044979494
43,9.973181983993008,0.1987203899480161,2547.7086392126844,7.512997332304e-14,0.3465,0.6811,0.8696,0.1705,0.0606,0.0012,8.172531056460533e-16,0.0117114256497266,0.010877856992336,0.0337992082243192,0.1321,2.623012869038607,-30.586001894158724,0.7824170093989162,10000,7.600498676596922e-14,1.0165147467427317e-15,7.690512785030292e-14,0.34724569011820117,0.006958855109437394,0.3476526527711246
44,4.998576762696128,0.6144381274245502,1602.5742823083815,6.702086613234999e-14,0.2497,0.4342,0.9058,0.1134,0.0307,0.0016,6.642083839921627e-16,0.0099621742351531,0.0099104715042105,0.0398965728280061,0.1017,2.455260570304818,-30.63164499200984,0.7038851794747076,10000,6.734904779096362e-14,9.69542279861949e-16,6.773689009708378e-14,0.24721593878207104,0.006537823770809394,0.24533676641994123
45,2.437120497203723,0.3220193390338206,150.32644706653073,6.8332919490808e-14,0.0255,0.0625,0.9703,0.0233,0.0,0.0001,1.0114811533241601e-16,0.0023633733419321,0.0014802252865256,0.0926813075267493,0.0167,1.526946107784431,-30.339333164098072,0.3533839748603388,10000,6.831642888016679e-14,8.580886070056854e-16,6.828842374588572e-14,0.025647039291158368,0.002281768469711718,0.02766662125452811
46,8.879361137878998,0.5585613926667027,1618.1794565978992,6.955916663307999e-14,0.3722,0.6826,0.8567,0.1642,0.0446,0.0023,6.796978810380546e-16,0.0125643345327249,0.0097715069621724,0.0337569439353169,0.1417,2.6266760762173607,-30.61243824449564,0.7619710434773315,10000,6.973784687292784e-14,9.791386888289774e-16,6.99560050754777e-14,0.378836880278373,0.007138592504879785,0.38200060928827506
47,4.476753401386024,0.6547623476543449,20.742282454393088,2.6076836800000002e-18,0.0,0.0038,0.0,0.0,0.0,0.0,8.310762331927742e-19,0.0,0.3187028547851993,,0.0,0.0,-35.41685870115803,1.6874197252796512,10000,1.8614728910457187e-17,8.600397568662985e-16,4.80876637470175e-17,0.0,1e-15,0.0003926055804674422
48,3.916914098923468,0.6228754113572238,500.4225389389181,6.259954814533e-14,0.1065,0.1863,0.9368,0.0676,0.0036,0.0004,3.768688362592155e-16,0.005362709284036,0.0060203124051995,0.0503540777843761,0.0579,1.839378238341969,-30.537353859368537,0.5769343382514216,10000,6.253625965762539e-14,9.000093357862702e-16,6.243727151644445e-14,0.10400761635307182,0.004567879694981865,0.09741898551828582
49,3.5431403909102657,0.6157951746518576,43.44669806915534,1.9404070631900002e-17,0.0032,0.0275,0.0,0.0,0.0,0.0,2.7887044856675808e-18,0.0007867896185069,0.1437174981770573,0.2458717557834352,0.0024,1.3333333333333333,-35.38636938491801,1.7063630650209278,10000,0.0,8.626018541190388e-16,-6.996865981550365e-16,0.0031969355859545246,0.0007836407004033384,0.002816394655702492
50,10.913621275374188,0.2721151249731414,20.40419671261192,1.192333774e-18,0.0,0.0043,0.0,0.0,0.0,0.0,4.428529487097001e-19,0.0,0.3714169290231814,,0.0,0.0,-36.622597292575776,1.8076744354581409,10000,0.0,8.53423310305502e-16,-1.8084160550612813e-17,0.0,1e-15,0.0005497249102078827
51,11.933495662660302,0.4311493313208034,275.83890480202854,9.61794233821719e-14,0.1145,0.2443,0.8587,0.0905,0.0,0.0002,3.0713974282854873e-16,0.0053685991828146,0.0031934038698497,0.0468873291075518,0.0695,1.6474820143884892,-30.150812039547635,1.1213501295381023,10000,9.411685770827619e-14,8.814846956284587e-16,9.095105298455265e-14,0.11705654094142535,0.004559424986800383,0.12367212285506711
52,9.061375151350836,0.0827589361038104,60.05456295732484,1.76308176507e-17,0.0029,0.0309,0.0,0.0,0.0,0.0,2.5803068410235882e-18,0.0006551350396613,0.1463520803257324,0.2259086343659671,0.0025,1.16,-35.945505021106115,1.9761494199911809,10000,1.6955153921832015e-16,8.569344914034192e-16,4.3755501157520304e-16,0.002904856629778849,0.0006532780341266615,0.003757903780478772
53,13.200825956742102,0.5132830542252205,123.64255653397176,1.3522114068921042e-16,0.0376,0.1054,0.0,0.0,0.0,0.0,1.274520214620198e-17,0.0034292564762639,0.094254508438849,0.09120362968787,0.022,1.709090909090909,-35.49765614513785,2.364621888054729,10000,0.0,8.50519408789737e-16,-6.505292694616341e-16,0.03753577563668731,0.0031881787330121617,0.0371265731037483
54,1.6418513360849811,0.2379825408071177,3012.245020050692,7.152634005999999e-14,0.0766,0.1558,0.9762,0.0346,0.0158,0.0008,8.279883159527796e-16,0.0048078639285607,0.0115759916592715,0.0627658476313413,0.0388,1.9742268041237117,-30.638948192245408,0.7457407317383635,10000,7.197154225222731e-14,1.0354780473059366e-15,7.248568674737592e-14,0.07871213963966105,0.004226576795256038,0.08589683193803564
55,5.8872047253506175,0.4583460981198715,315.0529112377388,7.4756185063583e-14,0.091,0.1694,0.9249,0.0724,0.0001,0.0002,2.476980727910386e-16,0.0054840593989078,0.0033134124297589,0.0602643889989869,0.0495,1.8383838383838385,-30.29766215304248,0.5480718501182754,10000,7.467613769551006e-14,8.716968296453643e-16,7.454981765451822e-14,0.08931524550636495,0.004628494031078461,0.08514365170375604
56,1.1370400370003213,0.6220886469489673,106.02741282677012,4.8701583815882e-14,0.0121,0.0323,0.9828,0.0136,0.0,0.0003,5.686477716797683e-17,0.0014267314240093,0.0011676165888763,0.1179116879346535,0.0092,1.315217391304348,-30.672056107952717,0.3049011612705661,10000,4.8664335499066806e-14,8.690503571913728e-16,4.858802251240985e-14,0.01212770028307373,0.0014095663172782951,0.013258164725667432
57,12.372526133460504,0.6065472162910684,1675.436270017252,7.271990745003e-14,0.5221,1.0041,0.7876,0.2307,0.0636,0.0025,7.030767482563304e-16,0.0149704231856362,0.0096682844204587,0.0286734786164264,0.1914,2.7277951933124345,-30.589496917812312,0.834168229690697,10000,7.27862053807583e-14,1.001310815757449e-15,7.287702826118798e-14,0.5214868140521591,0.0075636905297438405,0.5212766334918393
58,4.013130327035901,0.3910457083776168,327.43854806226614,7.2018681246271e-14,0.0576,0.1194,0.9544,0.0499,0.0,0.0003,2.6175323876968393e-16,0.0039306194138961,0.0036345186310008,0.0682399203801423,0.0327,1.761467889908257,-30.33472795852023,0.5104083572092627,10000,7.206257123458199e-14,8.714042168092689e-16,7.21292929182465e-14,0.058023053027408164,0.0035772307048902437,0.060063477122454315
59,4.929404494735478,0.014050550609081,1388.3622097289233,6.460075793119e-14,0.1458,0.2906,0.9367,0.0787,0.0226,0.0004,6.054158370436645e-16,0.0068803321065912,0.0093716522287327,0.047190206492395,0.0723,2.016597510373444,-30.638599890731697,0.6679730412949066,10000,6.451201623933695e-14,9.631866070113226e-16,6.438933449307353e-14,0.14816077831521463,0.005437314346505546,0.15208745080255262
60,11.1276859367518,0.4326497249014743,107.389614475078,8.085218847380001e-17,0.0227,0.0874,0.0,0.0001,0.0,0.0,8.235989235588301e-18,0.0022178735077297,0.1018647657046062,0.0977036787546161,0.0155,1.464516129032258,-35.68399844671886,1.9437677444414567,10000,0.0,8.528048112719846e-16,-1.020594501945781e-15,0.022909770923225044,0.0021479114830178173,0.026078268185441317
61,10.32105132884958,0.4019063941983481,1182.1611355195505,6.69518653553165e-14,0.3229,0.5827,0.8515,0.1542,0.0365,0.0017,5.878477192063102e-16,0.010983424901289,0.0087801544600225,0.034014942401019,0.1379,2.3415518491660623,-30.6071732588222,0.7543878725497071,10000,6.667017162073793e-14,9.450000455544428e-16,6.632363761408375e-14,0.3238942948458548,0.006792790866415913,0.3245101699192644
62,2.0605125278638448,0.5062892488882379,459.73378536241495,6.274858912323e-14,0.052,0.0893,0.9716,0.0365,0.0018,0.0005,3.490686603453561e-16,0.0036126036442583,0.0055629722551981,0.0694731470049691,0.0284,1.8309859154929575,-30.502824903278043,0.4420741256221057,10000,6.283250922095387e-14,8.912818380199051e-16,6.296128184055218e-14,0.05109166944394852,0.0033360968950978606,0.045830141225721335
63,7.353550368518053,0.6136961538630841,10.36377698232711,1.09573e-20,0.0,0.0002,0.0,0.0,0.0,0.0,1.09573e-20,0.0,1.0000000000000002,,0.0,0.0,-36.749940680093104,,10000,4.317798656299361e-17,8.651696162664712e-16,1.2849481776749027e-16,0.0,1e-15,5.2317723485323375e-05
64,9.510854259297492,0.4886788140863416,15.47723694489288,8.957635599999999e-19,0.0,0.002,0.0,0.0,0.0,0.0,4.008491251962997e-19,0.0,0.4474943423645182,,0.0,0.0,-35.59841812226435,1.3729977589120133,10000,2.3749604946450434e-17,8.547045872904555e-16,6.284905671071824e-17,0.0,1e-15,0.00025143468447169637
65,12.543660162457194,0.2008536213639569,145.96572069619847,1.4804831136132412e-14,0.0487,0.1651,0.8012,0.0112,0.0,0.0,8.237592960908422e-17,0.0035403508877568,0.0055641249029878,0.0726971434857673,0.0316,1.5411392405063291,-32.06050666327966,1.39994300564608,10000,1.429039955263523e-14,8.596803726432432e-16,1.338133956638133e-14,0.04884365613903271,0.0032772188573464427,0.04970372212770066
66,3.266166609786664,0.4907885156193133,4022.028932040989,8.863092761049e-14,0.1925,0.3751,0.9436,0.087,0.0514,0.0031,1.1331100856760737e-15,0.0090062470679315,0.0127845901676195,0.0467856990541896,0.0761,2.5295663600525624,-30.53581167808165,0.8656121676642525,10000,8.79587093667992e-14,1.1162564395044847e-15,8.744602421127213e-14,0.1886562292570939,0.0062501921290692795,0.18508511982305145
67,13.105596286690098,0.1271663207797722,18.01823326402776,8.424851399999999e-19,0.0,0.0021,0.0,0.0,0.0,0.0,4.117276468244505e-19,0.0,0.4887061234391037,,0.0,0.0,-36.456561415915786,1.6606311639089473,10000,5.13869759226892e-18,8.56194073966255e-16,1.2641065934732281e-17,0.0,1e-15,0.0002555046783959125
68,12.67586992798139,0.2089594938526671,75.46339776557821,2.3407062216429e-17,0.0046,0.0426,0.0,0.0,0.0,0.0,3.714239570445448e-18,0.0010285863109043,0.1586802964038131,0.2236057197618234,0.003,1.5333333333333334,-36.13662503462808,1.9331368889363647,10000,0.0,8.579178407635261e-16,-3.960314266507995e-16,0.004596288280752108,0.0010213949930607666,0.004333622085268857
69,8.777675185712948,0.1744764781645066,2192.741015113971,7.465766541891e-14,0.3065,0.6249,0.8784,0.1539,0.0497,0.0021,7.959577452876493e-16,0.0107520851807253,0.0106614336360702,0.0350802126614203,0.124,2.471774193548387,-30.586124117896144,0.7844867281177106,10000,7.416487798812867e-14,1.0109496112281804e-15,7.364297360361585e-14,0.30143653339570053,0.006736658824672829,0.29816428117977756
70,5.641520217267333,0.0277288122490302,332.3536469525538,7.21741241345154e-14,0.0644,0.1457,0.9443,0.0611,0.0,0.0003,2.703754452365013e-16,0.0044885720143351,0.0037461548509073,0.069698323203962,0.0338,1.9053254437869824,-30.333895530683307,0.5125935619787848,10000,7.199943885245421e-14,8.85128814257428e-16,7.168973045035213e-14,0.06439076508794653,0.004004710726566046,0.06435472560039814
71,1.7111615044222988,0.5638661433395125,47.70040121749896,2.6124831849700006e-17,0.0043,0.0342,0.0019,0.0,0.0,0.0,2.7215713443816044e-18,0.0009839958459172,0.104175650202811,0.2288362432365784,0.0028,1.5357142857142858,-35.39001200138926,1.8458490551520503,10000,8.121227227775576e-16,8.675284498713336e-16,2.417165939964722e-15,0.00429577474017034,0.0009781509042609013,0.00394327932188665
72,1.0641101276521316,0.2188089148916298,16.98810258595099,3.9234880994000005e-18,0.0,0.0043,0.0,0.0,0.0,0.0,1.118870710984755e-18,0.0,0.285172449269276,,0.0,0.0,-34.75767770835047,1.8888327957192828,10000,4.9054168192692825e-17,8.797426569283895e-16,1.5843858959361172e-16,0.0,1e-15,-0.0006107233513062416
73,1.1082892701909672,0.6209928906105022,4275.853647555168,8.766686908679999e-14,0.0642,0.1347,0.9804,0.0327,0.0175,0.0032,1.1525620456392037e-15,0.0044395728376385,0.0131470652213898,0.0691522248853357,0.0319,2.012539184952978,-30.55363333487704,0.8589689509561429,10000,8.72663545645283e-14,1.1473115579754554e-15,8.691745088656396e-14,0.06565993508109186,0.00398651575700492,0.07173766743620388
74,1.04981326734754,0.5712207091467114,242.8997722210545,8.842567062489e-14,0.0193,0.0448,0.9841,0.0182,0.0,0.0001,1.607659913370088e-16,0.0020330185233862,0.0018180918527493,0.1053377473257128,0.0125,1.544,-30.08521074752525,0.3206544810326738,10000,8.850662841038351e-14,8.90358308095962e-16,8.870302633005515e-14,0.01931387817323179,0.001984932238862214,0.019596885606804615
75,3.0820351213264208,0.002321732237353,1918.1810840071075,6.747594279363e-14,0.1237,0.2203,0.9615,0.0508,0.018,0.0005,7.121203205289524e-16,0.0064532158959343,0.0105536920426131,0.0521682772508841,0.0573,2.158813263525305,-30.6462828380564,0.7107082070671314,10000,6.711646955102165e-14,9.916236872934092e-16,6.668015339556252e-14,0.1210402501072528,0.005236492940957629,0.11591250476012974
76,8.91808289895764,0.6462839145449162,1131.6687432212457,6.678012716407e-14,0.3923,0.6524,0.8357,0.1675,0.0381,0.0018,5.826071467568257e-16,0.0125911049790103,0.0087242593193246,0.0320956028014538,0.1517,2.586025049439684,-30.601954289542952,0.733869953799862,10000,6.651960564537147e-14,9.53315803825239e-16,6.61642842409231e-14,0.37381798470730654,0.007166961299644141,0.36495981857560583
77,13.530754933019717,0.0630157584409998,131.46432469973936,1.3291407141359995e-16,0.0274,0.1462,0.0,0.0001,0.0,0.0,1.2438849601544904e-17,0.0024465327613288,0.0935856487522519,0.0892895168368182,0.0194,1.4123711340206186,-35.578599321280656,1.9283292067846485,10000,4.267701407293971e-16,8.640736540946877e-16,9.98334561918048e-16,0.027793203820017872,0.002361532713752502,0.03315877695320736
78,14.487291783265064,0.2483579649060472,4842.451021643115,1.1440418625092e-13,0.5714,1.4054,0.8047,0.2742,0.2019,0.0075,1.3866772945256774e-15,0.0155252796248809,0.0121208614821516,0.0271705978734353,0.1978,2.8887765419615774,-30.35078782041113,1.0021653128388748,10000,1.1417117686091601e-13,1.1966870902099725e-15,1.1402706979587345e-13,0.5578504950228619,0.007703086055081776,0.5534255720538982
79,11.754008874473646,0.3257250095008107,145.1381930941921,1.2887621318792136e-14,0.0576,0.1813,0.7537,0.0064,0.0,0.0001,8.579095796644035e-17,0.0038871242549598,0.0066568496888827,0.0674847960930533,0.0372,1.5483870967741935,-32.18963332073969,1.386492965082162,10000,1.2735446829230669e-14,8.577572736380334e-16,1.2474297282578318e-14,0.0571711842406572,0.003544184413386094,0.05505759730054041
80,5.696258666261096,0.2352948186921149,1885.969732293104,6.866857862727999e-14,0.1978,0.4034,0.9225,0.0963,0.0302,0.0011,7.118895851956053e-16,0.0084955714035812,0.0103670353956153,0.0429503104326655,0.0872,2.268348623853211,-30.632534720135112,0.7300837666032284,10000,6.8945529818976e-14,9.808894189666553e-16,6.925097820284342e-14,0.2061006174833602,0.006058826698275363,0.21469239813126853
81,3.7857128171544088,0.1868505259503399,7695.990485103663,1.2445486957900001e-13,0.1701,0.4114,0.9501,0.0887,0.1043,0.0085,1.7146944008310232e-15,0.0081069828738644,0.0137776400926007,0.0476600991996735,0.0679,2.5051546391752577,-30.36123333893278,1.0275970019222322,10000,1.228131270337971e-13,1.2732937831441e-15,1.22081957036973e-13,0.1757642852889053,0.005958439453766151,0.18241875218199055
82,10.663704333198174,0.0194074666010056,18.84740799343761,8.22312131e-19,0.0,0.0032,0.0,0.0,0.0,0.0,3.541549831572745e-19,0.0,0.4306819391398162,,0.0,0.0,-36.31709982355888,1.646433400537631,10000,6.582901532807537e-17,8.664014956461951e-16,1.96521785838694e-16,0.0,1e-15,0.0005775805813552914
83,9.722691767193847,0.1242957655213959,802.1674192370633,6.210171536524e-14,0.2048,0.4018,0.8845,0.117,0.0217,0.0012,4.744952729647339e-16,0.0080282090913304,0.0076406145977462,0.0392002397037621,0.1015,2.017733990147783,-30.61490163958853,0.6754595869648482,10000,6.235360939143871e-14,9.185864768601386e-16,6.270537186718179e-14,0.2059006360253659,0.005890841745745211,0.20718447230559575
84,8.817096962433954,0.068951008203956,2374.251249726264,7.386954464009999e-14,0.2735,0.6073,0.8904,0.1451,0.0516,0.0013,7.907811218885873e-16,0.0106301963814179,0.010705103513787,0.0388672628205408,0.1085,2.52073732718894,-30.591485299734455,0.7580538536506769,10000,7.407592692600367e-14,1.012249979506785e-15,7.430099617726889e-14,0.27989757522340175,0.0067297384539586795,0.28417663235329843
85,1.403703866717728,0.2796189345770688,22.583406082218385,5.212099832000001e-18,0.0,0.0057,0.0,0.0,0.0,0.0,1.3656808518300777e-18,0.0,0.2620212382436341,,0.0,0.0,-35.21642616929668,1.9478468173889525,10000,1.9492499439662747e-17,8.553028317033824e-16,4.412580827667276e-17,0.0,1e-15,0.00023336609228047367
86,12.656712117335084,0.6367225976235803,465.2727884656819,6.343587671815778e-14,0.2286,0.3961,0.8147,0.15,0.0022,0.0007,3.5427296943780994e-16,0.0085616315123588,0.0055847414391673,0.037452456309531,0.1143,2.0,-30.574368724642547,0.9266664227975556,10000,6.327859898588054e-14,9.005465335037656e-16,6.301280720176156e-14,0.22954984129565664,0.006186707646719395,0.2305877936706583
87,1.4216364675557407,0.5267218438188352,31.025033287364764,7.77384671217e-18,0.0003,0.0162,0.0,0.0,0.0,0.0,1.4919045156988436e-18,0.0001731877576503,0.1919132922139124,0.5772925255010092,0.0003,1.0,-35.82232108417862,1.8883655413659275,10000,2.913935403132497e-17,8.686364985287475e-16,7.344674607003956e-17,0.0003000422962155859,0.00017315524828291404,0.00041267328311231366
88,9.839404275590116,0.0666560851960568,5800.034272652403,1.2467244652045e-13,0.3817,0.9296,0.8758,0.1875,0.1788,0.0098,1.584400419488394e-15,0.0126718810228342,0.0127085050763682,0.0331985355589054,0.138,2.7659420289855072,-30.320745247829265,1.037849182813498,10000,1.2258546795250037e-13,1.2431147092227288e-15,1.2153872407995486e-13,0.3777598445763927,0.007221543352127486,0.37586470831206675
89,8.903899608311539,0.6766127713036227,2069.939747098575,7.720008048768e-14,0.5015,0.9204,0.8306,0.2075,0.0653,0.0027,8.070917648388652e-16,0.0153968659586337,0.010454545639595,0.030701627036159,0.167,3.002994011976048,-30.5581926759309,0.8068293141290518,10000,7.670942090828393e-14,1.0241504616173885e-15,7.615237444704395e-14,0.4852259750675282,0.007667344682166299,0.4798594426300067
90,8.876816309514467,0.6807851673135633,220.74619995597587,7.222305477831339e-14,0.1199,0.2379,0.8526,0.0746,0.0,0.0002,2.378018447891628e-16,0.0058134136768217,0.0032926029717115,0.0484855185723245,0.0703,1.705547652916074,-30.449912056585006,1.1589009801455554,10000,7.273324305843108e-14,8.763510270817631e-16,7.360821429959431e-14,0.1210853934760171,0.00484989806472543,0.12379918756431277
91,9.599815991049631,0.6128823332208269,58.50766136513221,2.033480640926e-17,0.0033,0.0307,0.0,0.0,0.0,0.0,2.9064001196183897e-18,0.0006549457194222,0.1429273562346225,0.1984683998249266,0.0029,1.137931034482759,-35.832260376333664,1.9686536212885195,10000,2.651741514264888e-16,8.610224984037869e-16,7.221151195530315e-16,0.003308517408302218,0.0006530984341427621,0.0048120345303475365
92,3.862365416428448,0.4323645544227229,8835.883683024646,1.28520230469048e-13,0.2303,0.5586,0.9378,0.1033,0.1488,0.0096,1.828792673897004e-15,0.0100257789036195,0.0142296093558394,0.0435335601546657,0.0838,2.7482100238663483,-30.3566496692575,1.0489170081146872,10000,1.2904430271229048e-13,1.3129971746163785e-15,1.2926844461769868e-13,0.22431756693107385,0.006614167334738771,0.21970739940274298
93,3.334722771482993,0.0191130449710606,819.6661554996499,6.07700496039e-14,0.0936,0.1539,0.9625,0.044,0.0086,0.0003,4.696759418634995e-16,0.0057971773067996,0.0077287404720722,0.0619356549871755,0.0471,1.9872611464968155,-30.620412973406825,0.5819855368859287,10000,6.092337814918227e-14,9.28922974190252e-16,6.116764505555833e-14,0.09207836068048182,0.004858168000070319,0.08848898137138994
94,5.561790381203026,0.1972836191312782,73.93626958548262,4.53516787306e-17,0.0119,0.0649,0.0,0.0,0.0,0.0,4.76376760361112e-18,0.001753894698852,0.1050406012952477,0.1473861091472345,0.0075,1.586666666666667,-35.65278552174283,1.8417890298945887,10000,0.0,8.556350896630366e-16,-1.1939337682668877e-15,0.011906327378363179,0.0017188172133036123,0.012059784123549078
95,7.109448217360104,0.3205770147440337,250.7568304358097,1.0153183320508671e-13,0.0742,0.1751,0.9199,0.0645,0.0,0.0004,2.470751861626271e-16,0.0045465924768242,0.0024334750822784,0.0612748312240467,0.0439,1.6902050113895215,-30.002789664250983,0.6826723531656446,10000,9.982921757745951e-14,8.700697175910304e-16,9.719436506752848e-14,0.07597060173063598,0.004020817116036605,0.08232537066806202
96,3.981778305811969,0.4372192197786449,15.357944113651424,5.62572987e-19,0.0,0.0009,0.0,0.0,0.0,0.0,3.934140842191296e-19,0.0,0.6993120773840668,,0.0,0.0,-36.49008898762508,2.751894616130233,10000,0.0,8.515884132071756e-16,-1.2149180586129332e-16,0.0,1e-15,-0.00036540489333217185
97,4.751515022579659,0.0705017404611249,3060.566171790364,7.504132923260001e-14,0.1935,0.3959,0.9397,0.086,0.036,0.0013,8.734914897221555e-16,0.0084577141292922,0.0116401388228966,0.0437091169472466,0.0804,2.406716417910448,-30.608932689353743,0.7739031211391988,10000,7.557548842691806e-14,1.0426929158013922e-15,7.613187071022209e-14,0.191293887824574,0.0060791258161249535,0.18893601397617743
98,2.896126633785088,0.0681787618661671,648.6954602659844,6.062712983887e-14,0.0749,0.1281,0.9637,0.0461,0.0063,0.0002,4.1420047354294494e-16,0.0046250554714307,0.0068319327443633,0.0617497392714383,0.0402,1.86318407960199,-30.58248249924921,0.509078591840009,10000,6.069012832896827e-14,9.088394268455802e-16,6.078693437330954e-14,0.07358311269465011,0.0040920686652396775,0.06883692676741754
99,2.70984775845078,0.4280362438143066,537.9167074081427,6.097578695706999e-14,0.0708,0.1163,0.9638,0.0445,0.004,0.0005,3.7103277704553613e-16,0.0049720426507434,0.0060849198601858,0.0702265911121958,0.0345,2.0521739130434784,-30.551445183524077,0.4960562280479485,10000,6.09621877101719e-14,8.924521186460304e-16,6.094239582060776e-14,0.06932226006582949,0.004309797160490659,0.06485687832035228
100,13.620729367357272,0.0671372089694071,10.114114454286462,3.4957533e-19,0.0,0.0002,0.0,0.0,0.0,0.0,3.4313985013257987e-19,0.0,0.9815905777234908,,0.0,0.0,-35.28934750919498,2.8048969722988195,10000,0.0,8.638661414005248e-16,-2.6717533258194548e-17,0.0,1e-15,4.387190293322907e-05
